150_90_accumulated_energy,450_90_accumulated_energy,150_355_accumulated_energy,270_235_accumulated_energy,450_355_accumulated_energy,560_235_accumulated_energy,270_500_accumulated_energy,560_500_accumulated_energy
1870000,1870000,1870000,1870000,1870000,1870000,1870000,1870000
1870100,1870100,1870100,1870100,1870100,1870100,1870100,1870100
1870200,1870200,1870200,1870200,1870200,1870200,1870200,1870200
1870300,1870300,1870300,1870300,1870300,1870300,1870300,1870300
1870400,1870400,1870400,1870400,1870400,1870400,1870400,1870400
1870500,1870500,1870500,1870500,1870500,1870500,1870500,1870500
1870600,1870600,1870600,1870600,1870600,1870600,1870600,1870600
1870700,1870700,1870700,1870700,1870700,1870700,1870700,1870700
1870800,1870800,1870800,1870800,1870800,1870800,1870800,1870800
1870900,1870900,1870900,1870900,1870900,1870900,1870900,1870900
1871000,1871000,1871000,1871000,1871000,1871000,1871000,1871000
1871100,1871100,1871100,1871100,1871100,1871100,1871100,1871100
1871200,1871200,1871200,1871200,1871200,1871200,1871200,1871200
1871300,1871300,1871300,1871300,1871300,1871300,1871300,1871300
1871400,1871400,1871400,1871400,1871400,1871400,1871400,1871400
1871500,1871500,1871500,1871500,1871500,1871500,1871500,1871500
1871600,1871600,1871600,1871600,1871600,1871600,1871600,1871600
1871700,1871700,1871700,1871700,1871700,1871700,1871700,1871700
1871800,1871800,1871800,1871800,1871800,1871800,1871800,1871800
1871900,1871900,1871900,1871900,1871900,1871900,1871900,1871900
1872000,1872000,1872000,1872000,1872000,1872000,1872000,1872000
1872100,1872100,1872100,1872100,1872100,1872100,1872100,1872100
1872200,1872200,1872200,1872200,1872200,1872200,1872200,1872200
1872300,1872300,1872300,1872300,1872300,1872300,1872300,1872300
1872400,1872400,1872400,1872400,1872400,1872400,1872400,1872400
1872500,1872500,1872500,1872500,1872500,1872500,1872500,1872500
1872600,1872600,1872600,1872600,1872600,1872600,1872600,1872600
1872700,1872700,1872700,1872700,1872700,1872700,1872700,1872700
1872800,1872800,1872800,1872800,1872800,1872800,1872800,1872800
1872900,1872900,1872900,1872900,1872900,1872900,1872900,1872900
1873000,1873000,1873000,1873000,1873000,1873000,1873000,1873000
1873100,1873100,1873100,1873100,1873100,1873100,1873100,1873100
1873200,1873200,1873200,1873200,1873200,1873200,1873200,1873200
1873300,1873300,1873300,1873300,1873300,1873300,1873300,1873300
1873400,1873400,1873400,1873400,1873400,1873400,1873400,1873400
1873500,1873500,1873500,1873500,1873500,1873500,1873500,1873500
1873600,1873600,1873600,1873600,1873600,1873600,1873600,1873600
1873700,1873700,1873700,1873700,1873700,1873700,1873700,1873700
1873800,1873800,1873800,1873800,1873800,1873800,1873800,1873800
1873900,1873900,1873900,1873900,1873900,1873900,1873900,1873900
1874000,1874000,1874000,1874000,1874000,1874000,1874000,1874000
1874100,1874100,1874100,1874100,1874100,1874100,1874100,1874100
1874200,1874200,1874200,1874200,1874200,1874200,1874200,1874200
1874300,1874300,1874300,1874300,1874300,1874300,1874300,1874300
1874400,1874400,1874400,1874400,1874400,1874400,1874400,1874400
1874500,1874500,1874500,1874500,1874500,1874500,1874500,1874500
1874600,1874600,1874600,1874600,1874600,1874600,1874600,1874600
1874700,1874700,1874700,1874700,1874700,1874700,1874700,1874700
1874800,1874800,1874800,1874800,1874800,1874800,1874800,1874800
1874900,1874900,1874900,1874900,1874900,1874900,1874900,1874900
1875000,1875000,1875000,1875000,1875000,1875000,1875000,1875000
1875100,1875100,1875100,1875100,1875100,1875100,1875100,1875100
1875200,1875200,1875200,1875200,1875200,1875200,1875200,1875200
1875300,1875300,1875300,1875300,1875300,1875300,1875300,1875300
1875400,1875400,1875400,1875400,1875400,1875400,1875400,1875400
1875500,1875500,1875500,1875500,1875500,1875500,1875500,1875500
1875600,1875600,1875600,1875600,1875600,1875600,1875600,1875600
1875700,1875700,1875700,1875700,1875700,1875700,1875700,1875700
1875800,1875800,1875800,1875800,1875800,1875800,1875800,1875800
1875900,1875900,1875900,1875900,1875900,1875900,1875900,1875900
1876000,1876000,1876000,1876000,1876000,1876000,1876000,1876000
1876100,1876100,1876100,1876100,1876100,1876100,1876100,1876100
1876200,1876200,1876200,1876200,1876200,1876200,1876200,1876200
1876300,1876300,1876300,1876300,1876300,1876300,1876300,1876300
1876400,1876400,1876400,1876400,1876400,1876400,1876400,1876400
1876500,1876500,1876500,1876500,1876500,1876500,1876500,1876500
1876600,1876600,1876600,1876600,1876600,1876600,1876600,1876600
1876700,1876700,1876700,1876700,1876700,1876700,1876700,1876700
1876800,1876800,1876800,1876800,1876800,1876800,1876800,1876800
1876900,1876900,1876900,1876900,1876900,1876900,1876900,1876900
1877000,1877000,1877000,1877000,1877000,1877000,1877000,1877000
1877100,1877100,1877100,1877100,1877100,1877100,1877100,1877100
1877200,1877200,1877200,1877200,1877200,1877200,1877200,1877200
1877300,1877300,1877300,1877300,1877300,1877300,1877300,1877300
1877400,1877400,1877400,1877400,1877400,1877400,1877400,1877400
1877500,1877500,1877500,1877500,1877500,1877500,1877500,1877500
1877600,1877600,1877600,1877600,1877600,1877600,1877600,1877600
1877700,1877700,1877700,1877700,1877700,1877700,1877700,1877700
1877800,1877800,1877800,1877800,1877800,1877800,1877800,1877800
1877900,1877900,1877900,1877900,1877900,1877900,1877900,1877900
1878000,1878000,1878000,1878000,1878000,1878000,1878000,1878000
1878100,1878100,1878100,1878100,1878100,1878100,1878100,1878100
1878200,1878200,1878200,1878200,1878200,1878200,1878200,1878200
1878300,1878300,1878300,1878300,1878300,1878300,1878300,1878300
1878400,1878400,1878400,1878400,1878400,1878400,1878400,1878400
1878500,1878500,1878500,1878500,1878500,1878500,1878500,1878500
1878600,1878600,1878600,1878600,1878600,1878600,1878600,1878600
1878700,1878700,1878700,1878700,1878700,1878700,1878700,1878700
1878800,1878800,1878800,1878800,1878800,1878800,1878800,1878800
1878900,1878900,1878900,1878900,1878900,1878900,1878900,1878900
1879000,1879000,1879000,1879000,1879000,1879000,1879000,1879000
1879100,1879100,1879100,1879100,1879100,1879100,1879100,1879100
1879200,1879200,1879200,1879200,1879200,1879200,1879200,1879200
1879300,1879300,1879300,1879300,1879300,1879300,1879300,1879300
1879400,1879400,1879400,1879400,1879400,1879400,1879400,1879400
1879500,1879500,1879500,1879500,1879500,1879500,1879500,1879500
1879600,1879600,1879600,1879600,1879600,1879600,1879600,1879600
1879700,1879700,1879700,1879700,1879700,1879700,1879700,1879700
1879800,1879800,1879800,1879800,1879800,1879800,1879800,1879800
1879900,1879900,1879900,1879900,1879900,1879900,1879900,1879900
1880000,1880000,1880000,1880000,1880000,1880000,1880000,1880000
1880100,1880100,1880100,1880100,1880100,1880100,1880100,1880100
1880200,1880200,1880200,1880200,1880200,1880200,1880200,1880200
1880300,1880300,1880300,1880300,1880300,1880300,1880300,1880300
1880400,1880400,1880400,1880400,1880400,1880400,1880400,1880400
1880500,1880500,1880500,1880500,1880500,1880500,1880500,1880500
1880600,1880600,1880600,1880600,1880600,1880600,1880600,1880600
1880700,1880700,1880700,1880700,1880700,1880700,1880700,1880700
1880800,1880800,1880800,1880800,1880800,1880800,1880800,1880800
1880900,1880900,1880900,1880900,1880900,1880900,1880900,1880900
1881000,1881000,1881000,1881000,1881000,1881000,1881000,1881000
1881100,1881100,1881100,1881100,1881100,1881100,1881100,1881100
1881200,1881200,1881200,1881200,1881200,1881200,1881200,1881200
1881300,1881300,1881300,1881300,1881300,1881300,1881300,1881300
1881400,1881400,1881400,1881400,1881400,1881400,1881400,1881400
1881500,1881500,1881500,1881500,1881500,1881500,1881500,1881500
1881600,1881600,1881600,1881600,1881600,1881600,1881600,1881600
1881700,1881700,1881700,1881700,1881700,1881700,1881700,1881700
1881800,1881800,1881800,1881800,1881800,1881800,1881800,1881800
1881900,1881900,1881900,1881900,1881900,1881900,1881900,1881900
1882000,1882000,1882000,1882000,1882000,1882000,1882000,1882000
1882100,1882100,1882100,1882100,1882100,1882100,1882100,1882100
1882200,1882200,1882200,1882200,1882200,1882200,1882200,1882200
1882300,1882300,1882300,1882300,1882300,1882300,1882300,1882300
1882400,1882400,1882400,1882400,1882400,1882400,1882400,1882400
1882500,1882500,1882500,1882500,1882500,1882500,1882500,1882500
1882600,1882600,1882600,1882600,1882600,1882600,1882600,1882600
1882700,1882700,1882700,1882700,1882700,1882700,1882700,1882700
1882800,1882800,1882800,1882800,1882800,1882800,1882800,1882800
1882900,1882900,1882900,1882900,1882900,1882900,1882900,1882900
1883000,1883000,1883000,1883000,1883000,1883000,1883000,1883000
1883100,1883100,1883100,1883100,1883100,1883100,1883100,1883100
1883200,1883200,1883200,1883200,1883200,1883200,1883200,1883200
1883300,1883300,1883300,1883300,1883300,1883300,1883300,1883300
1883400,1883400,1883400,1883400,1883400,1883400,1883400,1883400
1883500,1883500,1883500,1883500,1883500,1883500,1883500,1883500
1883600,1883600,1883600,1883600,1883600,1883600,1883600,1883600
1883700,1883700,1883700,1883700,1883700,1883700,1883700,1883700
1883800,1883800,1883800,1883800,1883800,1883800,1883800,1883800
1883900,1883900,1883900,1883900,1883900,1883900,1883900,1883900
1884000,1884000,1884000,1884000,1884000,1884000,1884000,1884000
1884100,1884100,1884100,1884100,1884100,1884100,1884100,1884100
1884200,1884200,1884200,1884200,1884200,1884200,1884200,1884200
1884300,1884300,1884300,1884300,1884300,1884300,1884300,1884300
1884400,1884400,1884400,1884400,1884400,1884400,1884400,1884400
1884500,1884500,1884500,1884500,1884500,1884500,1884500,1884500
1884600,1884600,1884600,1884600,1884600,1884600,1884600,1884600
1884700,1884700,1884700,1884700,1884700,1884700,1884700,1884700
1884800,1884800,1884800,1884800,1884800,1884800,1884800,1884800
1884900,1884900,1884900,1884900,1884900,1884900,1884900,1884900
1885000,1885000,1885000,1885000,1885000,1885000,1885000,1885000
1885100,1885100,1885100,1885100,1885100,1885100,1885100,1885100
1885200,1885200,1885200,1885200,1885200,1885200,1885200,1885200
1885300,1885300,1885300,1885300,1885300,1885300,1885300,1885300
1885400,1885400,1885400,1885400,1885400,1885400,1885400,1885400
1885500,1885500,1885500,1885500,1885500,1885500,1885500,1885500
1885600,1885600,1885600,1885600,1885600,1885600,1885600,1885600
1885700,1885700,1885700,1885700,1885700,1885700,1885700,1885700
1885800,1885800,1885800,1885800,1885800,1885800,1885800,1885800
1885900,1885900,1885900,1885900,1885900,1885900,1885900,1885900
1886000,1886000,1886000,1886000,1886000,1886000,1886000,1886000
1886100,1886100,1886100,1886100,1886100,1886100,1886100,1886100
1886200,1886200,1886200,1886200,1886200,1886200,1886200,1886200
1886300,1886300,1886300,1886300,1886300,1886300,1886300,1886300
1886400,1886400,1886400,1886400,1886400,1886400,1886400,1886400
1886500,1886500,1886500,1886500,1886500,1886500,1886500,1886500
1886600,1886600,1886600,1886600,1886600,1886600,1886600,1886600
1886700,1886700,1886700,1886700,1886700,1886700,1886700,1886700
1886800,1886800,1886800,1886800,1886800,1886800,1886800,1886800
1886900,1886900,1886900,1886900,1886900,1886900,1886900,1886900
1887000,1887000,1887000,1887000,1887000,1887000,1887000,1887000
1887100,1887100,1887100,1887100,1887100,1887100,1887100,1887100
1887200,1887200,1887200,1887200,1887200,1887200,1887200,1887200
1887300,1887300,1887300,1887300,1887300,1887300,1887300,1887300
1887400,1887400,1887400,1887400,1887400,1887400,1887400,1887400
1887500,1887500,1887500,1887500,1887500,1887500,1887500,1887500
1887600,1887600,1887600,1887600,1887600,1887600,1887600,1887600
1887700,1887700,1887700,1887700,1887700,1887700,1887700,1887700
1887800,1887800,1887800,1887800,1887800,1887800,1887800,1887800
1887900,1887900,1887900,1887900,1887900,1887900,1887900,1887900
1888000,1888000,1888000,1888000,1888000,1888000,1888000,1888000
1888100,1888100,1888100,1888100,1888100,1888100,1888100,1888100
1888200,1888200,1888200,1888200,1888200,1888200,1888200,1888200
1888300,1888300,1888300,1888300,1888300,1888300,1888300,1888300
1888400,1888400,1888400,1888400,1888400,1888400,1888400,1888400
1888500,1888500,1888500,1888500,1888500,1888500,1888500,1888500
1888600,1888600,1888600,1888600,1888600,1888600,1888600,1888600
1888700,1888700,1888700,1888700,1888700,1888700,1888700,1888700
1888800,1888800,1888800,1888800,1888800,1888800,1888800,1888800
1888900,1888900,1888900,1888900,1888900,1888900,1888900,1888900
1889000,1889000,1889000,1889000,1889000,1889000,1889000,1889000
1889100,1889100,1889100,1889100,1889100,1889100,1889100,1889100
1889200,1889200,1889200,1889200,1889200,1889200,1889200,1889200
1889300,1889300,1889300,1889300,1889300,1889300,1889300,1889300
1889400,1889400,1889400,1889400,1889400,1889400,1889400,1889400
1889500,1889500,1889500,1889500,1889500,1889500,1889500,1889500
1889600,1889600,1889600,1889600,1889600,1889600,1889600,1889600
1889700,1889700,1889700,1889700,1889700,1889700,1889700,1889700
1889800,1889800,1889800,1889800,1889800,1889800,1889800,1889800
1889900,1889900,1889900,1889900,1889900,1889900,1889900,1889900
1890000,1890000,1890000,1890000,1890000,1890000,1890000,1890000
1890100,1890100,1890100,1890100,1890100,1890100,1890100,1890100
1890200,1890200,1890200,1890200,1890200,1890200,1890200,1890200
1890300,1890300,1890300,1890300,1890300,1890300,1890300,1890300
1890400,1890400,1890400,1890400,1890400,1890400,1890400,1890400
1890500,1890500,1890500,1890500,1890500,1890500,1890500,1890500
1890600,1890600,1890600,1890600,1890600,1890600,1890600,1890600
1890700,1890700,1890700,1890700,1890700,1890700,1890700,1890700
1890800,1890800,1890800,1890800,1890800,1890800,1890800,1890800
1890900,1890900,1890900,1890900,1890900,1890900,1890900,1890900
1891000,1891000,1891000,1891000,1891000,1891000,1891000,1891000
1891100,1891100,1891100,1891100,1891100,1891100,1891100,1891100
1891200,1891200,1891200,1891200,1891200,1891200,1891200,1891200
1891300,1891300,1891300,1891300,1891300,1891300,1891300,1891300
1891400,1891400,1891400,1891400,1891400,1891400,1891400,1891400
1891500,1891500,1891500,1891500,1891500,1891500,1891500,1891500
1891600,1891600,1891600,1891600,1891600,1891600,1891600,1891600
1891700,1891700,1891700,1891700,1891700,1891700,1891700,1891700
1891800,1891800,1891800,1891800,1891800,1891800,1891800,1891800
1891900,1891900,1891900,1891900,1891900,1891900,1891900,1891900
1892000,1892000,1892000,1892000,1892000,1892000,1892000,1892000
1892100,1892100,1892100,1892100,1892100,1892100,1892100,1892100
1892200,1892200,1892200,1892200,1892200,1892200,1892200,1892200
1892300,1892300,1892300,1892300,1892300,1892300,1892300,1892300
1892400,1892400,1892400,1892400,1892400,1892400,1892400,1892400
1892500,1892500,1892500,1892500,1892500,1892500,1892500,1892500
1892600,1892600,1892600,1892600,1892600,1892600,1892600,1892600
1892700,1892700,1892700,1892700,1892700,1892700,1892700,1892700
1892800,1892800,1892800,1892800,1892800,1892800,1892800,1892800
1892900,1892900,1892900,1892900,1892900,1892900,1892900,1892900
1893000,1893000,1893000,1893000,1893000,1893000,1893000,1893000
1893100,1893100,1893100,1893100,1893100,1893100,1893100,1893100
1893200,1893200,1893200,1893200,1893200,1893200,1893200,1893200
1893300,1893300,1893300,1893300,1893300,1893300,1893300,1893300
1893400,1893400,1893400,1893400,1893400,1893400,1893400,1893400
1893500,1893500,1893500,1893500,1893500,1893500,1893500,1893500
1893600,1893600,1893600,1893600,1893600,1893600,1893600,1893600
1893700,1893700,1893700,1893700,1893700,1893700,1893700,1893700
1893800,1893800,1893800,1893800,1893800,1893800,1893800,1893800
1893900,1893900,1893900,1893900,1893900,1893900,1893900,1893900
1894000,1894000,1894000,1894000,1894000,1894000,1894000,1894000
1894100,1894100,1894100,1894100,1894100,1894100,1894100,1894100
1894200,1894200,1894200,1894200,1894200,1894200,1894200,1894200
1894300,1894300,1894300,1894300,1894300,1894300,1894300,1894300
1894400,1894400,1894400,1894400,1894400,1894400,1894400,1894400
1894500,1894500,1894500,1894500,1894500,1894500,1894500,1894500
1894600,1894600,1894600,1894600,1894600,1894600,1894600,1894600
1894700,1894700,1894700,1894700,1894700,1894700,1894700,1894700
1894800,1894800,1894800,1894800,1894800,1894800,1894800,1894800
1894900,1894900,1894900,1894900,1894900,1894900,1894900,1894900
1895000,1895000,1895000,1895000,1895000,1895000,1895000,1895000
1895100,1895100,1895100,1895100,1895100,1895100,1895100,1895100
1895200,1895200,1895200,1895200,1895200,1895200,1895200,1895200
1895300,1895300,1895300,1895300,1895300,1895300,1895300,1895300
1895400,1895400,1895400,1895400,1895400,1895400,1895400,1895400
1895500,1895500,1895500,1895500,1895500,1895500,1895500,1895500
1895600,1895600,1895600,1895600,1895600,1895600,1895600,1895600
1895700,1895700,1895700,1895700,1895700,1895700,1895700,1895700
1895800,1895800,1895800,1895800,1895800,1895800,1895800,1895800
1895900,1895900,1895900,1895900,1895900,1895900,1895900,1895900
1896000,1896000,1896000,1896000,1896000,1896000,1896000,1896000
1896100,1896100,1896100,1896100,1896100,1896100,1896100,1896100
1896200,1896200,1896200,1896200,1896200,1896200,1896200,1896200
1896300,1896300,1896300,1896300,1896300,1896300,1896300,1896300
1896400,1896400,1896400,1896400,1896400,1896400,1896400,1896400
1896500,1896500,1896500,1896500,1896500,1896500,1896500,1896500
1896600,1896600,1896600,1896600,1896600,1896600,1896600,1896600
1896700,1896700,1896700,1896700,1896700,1896700,1896700,1896700
1896800,1896800,1896800,1896800,1896800,1896800,1896800,1896800
1896900,1896900,1896900,1896900,1896900,1896900,1896900,1896900
1897000,1897000,1897000,1897000,1897000,1897000,1897000,1897000
1897100,1897100,1897100,1897100,1897100,1897100,1897100,1897100
1897200,1897200,1897200,1897200,1897200,1897200,1897200,1897200
1897300,1897300,1897300,1897300,1897300,1897300,1897300,1897300
1897400,1897400,1897400,1897400,1897400,1897400,1897400,1897400
1897500,1897500,1897500,1897500,1897500,1897500,1897500,1897500
1897600,1897600,1897600,1897600,1897600,1897600,1897600,1897600
1897700,1897700,1897700,1897700,1897700,1897700,1897700,1897700
1897800,1897800,1897800,1897800,1897800,1897800,1897800,1897800
1897900,1897900,1897900,1897900,1897900,1897900,1897900,1897900
1898000,1898000,1898000,1898000,1898000,1898000,1898000,1898000
1898100,1898100,1898100,1898100,1898100,1898100,1898100,1898100
1898200,1898200,1898200,1898200,1898200,1898200,1898200,1898200
1898300,1898300,1898300,1898300,1898300,1898300,1898300,1898300
1898400,1898400,1898400,1898400,1898400,1898400,1898400,1898400
1898500,1898500,1898500,1898500,1898500,1898500,1898500,1898500
1898600,1898600,1898600,1898600,1898600,1898600,1898600,1898600
1898700,1898700,1898700,1898700,1898700,1898700,1898700,1898700
1898800,1898800,1898800,1898800,1898800,1898800,1898800,1898800
1898900,1898900,1898900,1898900,1898900,1898900,1898900,1898900
1899000,1899000,1899000,1899000,1899000,1899000,1899000,1899000
1899100,1899100,1899100,1899100,1899100,1899100,1899100,1899100
1899200,1899200,1899200,1899200,1899200,1899200,1899200,1899200
1899300,1899300,1899300,1899300,1899300,1899300,1899300,1899300
1899400,1899400,1899400,1899400,1899400,1899400,1899400,1899400
1899500,1899500,1899500,1899500,1899500,1899500,1899500,1899500
1899600,1899600,1899600,1899600,1899600,1899600,1899600,1899600
1899700,1899700,1899700,1899700,1899700,1899700,1899700,1899700
1899800,1899800,1899800,1899800,1899800,1899800,1899800,1899800
1899900,1899900,1899900,1899900,1899900,1899900,1899900,1899900
1900000,1900000,1900000,1900000,1900000,1900000,1900000,1900000
1900100,1900100,1900100,1900100,1900100,1900100,1900100,1900100
1900200,1900200,1900200,1900200,1900200,1900200,1900200,1900200
1900300,1900300,1900300,1900300,1900300,1900300,1900300,1900300
1900400,1900400,1900400,1900400,1900400,1900400,1900400,1900400
1900500,1900500,1900500,1900500,1900500,1900500,1900500,1900500
1900600,1900600,1900600,1900600,1900600,1900600,1900600,1900600
1900700,1900700,1900700,1900700,1900700,1900700,1900700,1900700
1900800,1900800,1900800,1900800,1900800,1900800,1900800,1900800
1900900,1900900,1900900,1900900,1900900,1900900,1900900,1900900
1901000,1901000,1901000,1901000,1901000,1901000,1901000,1901000
1901100,1901100,1901100,1901100,1901100,1901100,1901100,1901100
1901200,1901200,1901200,1901200,1901200,1901200,1901200,1901200
1901300,1901300,1901300,1901300,1901300,1901300,1901300,1901300
1901400,1901400,1901400,1901400,1901400,1901400,1901400,1901400
1901500,1901500,1901500,1901500,1901500,1901500,1901500,1901500
1901600,1901600,1901600,1901600,1901600,1901600,1901600,1901600
1901700,1901700,1901700,1901700,1901700,1901700,1901700,1901700
1901800,1901800,1901800,1901800,1901800,1901800,1901800,1901800
1901900,1901900,1901900,1901900,1901900,1901900,1901900,1901900
1902000,1902000,1902000,1902000,1902000,1902000,1902000,1902000
1902100,1902100,1902100,1902100,1902100,1902100,1902100,1902100
1902200,1902200,1902200,1902200,1902200,1902200,1902200,1902200
1902300,1902300,1902300,1902300,1902300,1902300,1902300,1902300
1902400,1902400,1902400,1902400,1902400,1902400,1902400,1902400
1902500,1902500,1902500,1902500,1902500,1902500,1902500,1902500
1902600,1902600,1902600,1902600,1902600,1902600,1902600,1902600
1902700,1902700,1902700,1902700,1902700,1902700,1902700,1902700
1902800,1902800,1902800,1902800,1902800,1902800,1902800,1902800
1902900,1902900,1902900,1902900,1902900,1902900,1902900,1902900
1903000,1903000,1903000,1903000,1903000,1903000,1903000,1903000
1903100,1903100,1903100,1903100,1903100,1903100,1903100,1903100
1903200,1903200,1903200,1903200,1903200,1903200,1903200,1903200
1903300,1903300,1903300,1903300,1903300,1903300,1903300,1903300
1903400,1903400,1903400,1903400,1903400,1903400,1903400,1903400
1903500,1903500,1903500,1903500,1903500,1903500,1903500,1903500
1903600,1903600,1903600,1903600,1903600,1903600,1903600,1903600
1903700,1903700,1903700,1903700,1903700,1903700,1903700,1903700
1903800,1903800,1903800,1903800,1903800,1903800,1903800,1903800
1903900,1903900,1903900,1903900,1903900,1903900,1903900,1903900
1904000,1904000,1904000,1904000,1904000,1904000,1904000,1904000
1904100,1904100,1904100,1904100,1904100,1904100,1904100,1904100
1904200,1904200,1904200,1904200,1904200,1904200,1904200,1904200
1904300,1904300,1904300,1904300,1904300,1904300,1904300,1904300
1904400,1904400,1904400,1904400,1904400,1904400,1904400,1904400
1904500,1904500,1904500,1904500,1904500,1904500,1904500,1904500
1904600,1904600,1904600,1904600,1904600,1904600,1904600,1904600
1904700,1904700,1904700,1904700,1904700,1904700,1904700,1904700
1904800,1904800,1904800,1904800,1904800,1904800,1904800,1904800
1904900,1904900,1904900,1904900,1904900,1904900,1904900,1904900
1905000,1905000,1905000,1905000,1905000,1905000,1905000,1905000
1905100,1905100,1905100,1905100,1905100,1905100,1905100,1905100
1905200,1905200,1905200,1905200,1905200,1905200,1905200,1905200
1905300,1905300,1905300,1905300,1905300,1905300,1905300,1905300
1905400,1905400,1905400,1905400,1905400,1905400,1905400,1905400
1905500,1905500,1905500,1905500,1905500,1905500,1905500,1905500
1905600,1905600,1905600,1905600,1905600,1905600,1905600,1905600
1905700,1905700,1905700,1905700,1905700,1905700,1905700,1905700
1905800,1905800,1905800,1905800,1905800,1905800,1905800,1905800
1905900,1905900,1905900,1905900,1905900,1905900,1905900,1905900
1906000,1906000,1906000,1906000,1906000,1906000,1906000,1906000
1906100,1906100,1906100,1906100,1906100,1906100,1906100,1906100
1906200,1906200,1906200,1906200,1906200,1906200,1906200,1906200
1906300,1906300,1906300,1906300,1906300,1906300,1906300,1906300
1906400,1906400,1906400,1906400,1906400,1906400,1906400,1906400
1906500,1906500,1906500,1906500,1906500,1906500,1906500,1906500
1906600,1906600,1906600,1906600,1906600,1906600,1906600,1906600
1906700,1906700,1906700,1906700,1906700,1906700,1906700,1906700
1906800,1906800,1906800,1906800,1906800,1906800,1906800,1906800
1906900,1906900,1906900,1906900,1906900,1906900,1906900,1906900
1907000,1907000,1907000,1907000,1907000,1907000,1907000,1907000
1907100,1907100,1907100,1907100,1907100,1907100,1907100,1907100
1907200,1907200,1907200,1907200,1907200,1907200,1907200,1907200
1907300,1907300,1907300,1907300,1907300,1907300,1907300,1907300
1907400,1907400,1907400,1907400,1907400,1907400,1907400,1907400
1907500,1907500,1907500,1907500,1907500,1907500,1907500,1907500
1907600,1907600,1907600,1907600,1907600,1907600,1907600,1907600
1907700,1907700,1907700,1907700,1907700,1907700,1907700,1907700
1907800,1907800,1907800,1907800,1907800,1907800,1907800,1907800
1907900,1907900,1907900,1907900,1907900,1907900,1907900,1907900
1908000,1908000,1908000,1908000,1908000,1908000,1908000,1908000
1908100,1908100,1908100,1908100,1908100,1908100,1908100,1908100
1908200,1908200,1908200,1908200,1908200,1908200,1908200,1908200
1908300,1908300,1908300,1908300,1908300,1908300,1908300,1908300
1908400,1908400,1908400,1908400,1908400,1908400,1908400,1908400
1908500,1908500,1908500,1908500,1908500,1908500,1908500,1908500
1908600,1908600,1908600,1908600,1908600,1908600,1908600,1908600
1908700,1908700,1908700,1908700,1908700,1908700,1908700,1908700
1908800,1908800,1908800,1908800,1908800,1908800,1908800,1908800
1908900,1908900,1908900,1908900,1908900,1908900,1908900,1908900
1909000,1909000,1909000,1909000,1909000,1909000,1909000,1909000
1909100,1909100,1909100,1909100,1909100,1909100,1909100,1909100
1909200,1909200,1909200,1909200,1909200,1909200,1909200,1909200
1909300,1909300,1909300,1909300,1909300,1909300,1909300,1909300
1909400,1909400,1909400,1909400,1909400,1909400,1909400,1909400
1909500,1909500,1909500,1909500,1909500,1909500,1909500,1909500
1909600,1909600,1909600,1909600,1909600,1909600,1909600,1909600
1909700,1909700,1909700,1909700,1909700,1909700,1909700,1909700
1909800,1909800,1909800,1909800,1909800,1909800,1909800,1909800
1909900,1909900,1909900,1909900,1909900,1909900,1909900,1909900
1910000,1910000,1910000,1910000,1910000,1910000,1910000,1910000
1910100,1910100,1910100,1910100,1910100,1910100,1910100,1910100
1910200,1910200,1910200,1910200,1910200,1910200,1910200,1910200
1910300,1910300,1910300,1910300,1910300,1910300,1910300,1910300
1910400,1910400,1910400,1910400,1910400,1910400,1910400,1910400
1910500,1910500,1910500,1910500,1910500,1910500,1910500,1910500
1910600,1910600,1910600,1910600,1910600,1910600,1910600,1910600
1910700,1910700,1910700,1910700,1910700,1910700,1910700,1910700
1910800,1910800,1910800,1910800,1910800,1910800,1910800,1910800
1910900,1910900,1910900,1910900,1910900,1910900,1910900,1910900
1911000,1911000,1911000,1911000,1911000,1911000,1911000,1911000
1911100,1911100,1911100,1911100,1911100,1911100,1911100,1911100
1911200,1911200,1911200,1911200,1911200,1911200,1911200,1911200
1911300,1911300,1911300,1911300,1911300,1911300,1911300,1911300
1911400,1911400,1911400,1911400,1911400,1911400,1911400,1911400
1911500,1911500,1911500,1911500,1911500,1911500,1911500,1911500
1911600,1911600,1911600,1911600,1911600,1911600,1911600,1911600
1911700,1911700,1911700,1911700,1911700,1911700,1911700,1911700
1911800,1911800,1911800,1911800,1911800,1911800,1911800,1911800
1911900,1911900,1911900,1911900,1911900,1911900,1911900,1911900
1912000,1912000,1912000,1912000,1912000,1912000,1912000,1912000
1912100,1912100,1912100,1912100,1912100,1912100,1912100,1912100
1912200,1912200,1912200,1912200,1912200,1912200,1912200,1912200
1912300,1912300,1912300,1912300,1912300,1912300,1912300,1912300
1912400,1912400,1912400,1912400,1912400,1912400,1912400,1912400
1912500,1912500,1912500,1912500,1912500,1912500,1912500,1912500
1912600,1912600,1912600,1912600,1912600,1912600,1912600,1912600
1912700,1912700,1912700,1912700,1912700,1912700,1912700,1912700
1912800,1912800,1912800,1912800,1912800,1912800,1912800,1912800
1912900,1912900,1912900,1912900,1912900,1912900,1912900,1912900
1913000,1913000,1913000,1913000,1913000,1913000,1913000,1913000
1913100,1913100,1913100,1913100,1913100,1913100,1913100,1913100
1913200,1913200,1913200,1913200,1913200,1913200,1913200,1913200
1913300,1913300,1913300,1913300,1913300,1913300,1913300,1913300
